X,Y,OBJECTID,COMPKEY,COMPTYPE,SEGKEY,DISTANCE,WIDTH,UNITID,UNITTYPE,UNITDESC,BIKE_FACILITY,RACK_CAPACITY,DELINEATOR_POSTS,FINISH_TYPE,SURFACE_TYPE,INSTALL_DATE,MOUNT_TYPE,COLOR,MANUFACTURER,MODEL_TYPE,CONDITION,CONDITION_ASSESSMENT_DATE,SIDE,OWNERSHIP,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,OVERRIDECOMMENT,SHAPE_LNG,SHAPE_LAT
1272528.35678786,227538.358941048,2271,518637,16,14596,134,-29,BKR-1144,BKR,E PIKE ST 0050 BLOCK S SIDE ( 123) 112 FT W/O BELMONT AVE                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/20 00:00:00+00,S,SDOT,INSVC,DISTRICT3, ,N,,-122.32497093681,47.6140120674603
1269219.11435248,230168.454431742,2272,518821,16,13534,62,32,BKR-1239,BKR,WESTLAKE AVE N 0030 BLOCK W SIDE (  40) 40 FT N/O THOMAS ST                                                                                                                                                                                                    ,SGL,4,N,PAINT,BR,,STBS,BLK, , ,GOOD,2009/07/23 00:00:00+00,W,SDOT,INSVC,DISTRICT7, ,N,,-122.338593722894,47.6210444413014
1272931.65291628,238158.031783924,2273,554824,16,14724,113,-17,BKR-2990,BKR,E ROANOKE ST 0025 BLOCK S SIDE ( 100) 100 FT E/O FRANKLIN AVE E                                                                                                                                                                                                ,SGL,14,N,GALV,AC,2011/02/03 00:00:00+00,SUFMT,NONE,BKR-CORA,BKR-W7510,GOOD,2011/02/03 00:00:00+00,S,SDOT,INSVC,DISTRICT4, ,N,,-122.324170186549,47.6431417347226
1256661.74710763,203311.70163624,2274,759733,16,9562,637,-27,BKR-4332,BKR,CALIFORNIA AVE SW 0600 BLOCK W SIDE ( 624) 10 FT N/O SW GRAHAM ST                                                                                                                                                                                              ,ONST,6,Y,GALV,AC,, , , , , ,,W, , ,DISTRICT1, ,N,,-122.387303191159,47.5467472260828
1260006.59363905,245931.875695884,2275,597121,16,19212,223,-31,BKR-3292,BKR,NW LEARY WAY 0150 BLOCK N SIDE ( 200) 200 FT W/O 15TH SB AVE NW                                                                                                                                                                                                ,ONST,14,N,GALV,PCC,2013/05/31 00:00:00+00, , , , , ,,N,SDOT,INSVC,DISTRICT6, ,N,,-122.377224188836,47.6637508710628
1281953.96870151,207089.870984122,2276,518438,16,12386,88,34,BKR-1705,BKR,RAINIER AVE S 0485 BLOCK E SIDE (  61) 61 FT S/O S EDMUNDS ST                                                                                                                                                                                                  ,SGL,2,N,GALV,BR,2005/11/23 00:00:00+00,SUFMT, ,BKR-SPRTWK,BKR-TOFINO,GOOD,2020/02/11 00:00:00+00,E,SDOT,INSVC,DISTRICT2, ,N,,-122.28519910525,47.5584571258944
1260258.5974793,234252.352931932,2277,640212,16,10222,172,44,BKR-3675,BKR,ELLIOTT AVE W 0146 BLOCK SW SIDE ( 149) 180 FT SE/O W GALER ST                                                                                                                                                                                                 ,SGL,2,N,GALV,PCC,2017/08/01 00:00:00+00,SUFMT, , ,BKR-INVRU,GOOD,2017/08/01 00:00:00+00,SW,SDOT,INSVC,DISTRICT7, ,N,,-122.375252093827,47.631751898769
1265194.11409235,240626.836074457,2278,698967,16,9855,350,-17,BKR-4037,BKR,CREMONA ST 0002 BLOCK S SIDE ( 337) 0 FT W/O DEAD END                                                                                                                                                                                                          ,CLSTR,0,N,STSTL,UIMPRV,, , , , , ,,S, ,INSVC,DISTRICT7, ,N,,-122.355750338949,47.6494933718294
1263493.20285861,247607.041073605,2279,640976,16,7939,227,-17,BKR-3703,BKR,6TH AVE NW 0540 BLOCK E SIDE ( 214) 30 FT S/O NW MARKET E ST                                                                                                                                                                                                   ,ONST,12,Y,GALV,PCC,2016/04/22 00:00:00+00, , , , ,GOOD,2016/04/22 00:00:00+00,E,SDOT,INSVC,DISTRICT6, ,N,,-122.36321269913,47.6685332740133
1274422.0598298,195535.923836291,2280,733673,16,19652,28,-17,BKR-4208,BKR,S CLOVERDALE ST 0140 BLOCK S SIDE (  15) 15 FT E/O 14TH AVE S                                                                                                                                                                                                  ,ONST,6,N,GALV,PCC,, , , , , ,,S, , ,DISTRICT1, ,N,,-122.314797053,47.5263943213287
1259613.20496663,250163.266356215,2281,518139,16,18586,70,-17,BKR-2736,BKR,NW 64TH ST 0170 BLOCK N SIDE (  57) 57 FT W/O 17TH AVE NW                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC-PAD,2009/08/13 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/20 00:00:00+00,N,SDOT,INSVC,DISTRICT6, ,N,,-122.379165233881,47.6753271782113
1281488.08818904,251984.223222092,2282,518875,16,5362,94,23,BKR-2668,BKR,35TH AVE NE 0730 BLOCK W SIDE (  81) 81 FT N/O NE 73RD ST                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/08/14 00:00:00+00,W,SDOT,INSVC,DISTRICT4, ,N,,-122.290528249978,47.6814883556332
1280474.271036,265616.567556053,2283,518483,16,11181,440,41,BKR-2199,BKR,LAKE CITY WAY NE 1231 BLOCK NW SIDE ( 374) 89 FT SW/O 31ST AVE NE                                                                                                                                                                                              ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/08/05 00:00:00+00,NW,SDOT,INSVC,DISTRICT5, ,N,,-122.295694769391,47.7188017260286
1272801.03966814,244829.62046276,2284,518565,16,16840,235,28,BKR-1627,BKR,NE 45TH ST 0025 BLOCK N SIDE ( 222) 16 FT W/O LATONA AVE NE                                                                                                                                                                                                    ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/07/29 00:00:00+00,N,SDOT,INSVC,DISTRICT4, ,N,,-122.325224568121,47.6614214312891
1279244.09842674,226992.375132501,2285,518792,16,14904,272,-24,BKR-1195,BKR,E UNION ST 0260 BLOCK S SIDE ( 259) 37 FT W/O 27TH AVE                                                                                                                                                                                                         ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/07/22 00:00:00+00,S,SDOT,INSVC,DISTRICT3, ,N,,-122.297705848012,47.6128691113882
1276573.00652,254694.073016867,2286,597112,16,11148,53,27,BKR-3285,BKR,LAKE CITY WAY NE 0820 BLOCK NW SIDE (  30) 30 FT NE/O NE 82ND ST                                                                                                                                                                                               ,SGL,2,N,GALV,PCC,2013/05/31 00:00:00+00,SUFMT, , ,BKR-RLRCK,GOOD,2015/08/01 00:00:00+00,NW,SDOT,INSVC,DISTRICT4, ,N,,-122.310689032411,47.6886591173694
1280505.30092403,245021.51748696,2287,517904,16,13188,494,22,BKR-2878,BKR,UNION BAY PL NE 0450 BLOCK SW SIDE ( 457) 457 FT NW/O NE 45TH ST                                                                                                                                                                                               ,SGL,2,N,GALV,PCC-PAD,2009/08/13 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,2009/08/21 00:00:00+00,SW,SDOT,INSVC,DISTRICT4, ,N,,-122.293980801272,47.662352561825
1262716.34026583,210999.375948116,2288,667166,16,9960,72,-31,BKR-3869,BKR,DELRIDGE WAY SW 0400 BLOCK W SIDE (  49) 49 FT S/O SW ANDOVER ST                                                                                                                                                                                               ,SGL,2,N,GALV,PCC,2017/02/08 00:00:00+00,SUFMT,NONE, ,BKR-INVRU,GOOD,2017/02/08 00:00:00+00,W, ,INSVC,DISTRICT1, ,N,,-122.363411208983,47.5681512640505
1260815.30672787,247176.449457169,2289,591682,16,18427,112,-17,BKR-3205,BKR,NW 53RD ST 0140 BLOCK N SIDE (  99) 99 FT W/O 14TH AVE NW                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC-PAD,2012/11/06 00:00:00+00,SUFMT, ,SDOT,BKR-RLRCK,GOOD,2012/10/26 00:00:00+00,N,SDOT,INSVC,DISTRICT6, ,N,,-122.374044023783,47.6672065961067
1269030.08568029,245903.506479859,2290,574236,16,11015,213,-17,BKR-3028,BKR,INTERLAKE AVE N 0480 BLOCK E SIDE ( 200) 34 FT S/O N 49TH ST                                                                                                                                                                                                   ,SGL,2,N,GALV,PCC,2012/01/04 00:00:00+00,SUFMT,GRY,BKR-CRMTL,BKR-RLRCK,GOOD,2012/01/18 00:00:00+00,E,SDOT,INSVC,DISTRICT4, ,N,,-122.340609651653,47.6641634804816
1274810.8907422,249820.406771868,2291,517507,16,12614,83.5,24,BKR-1744,BKR,ROOSEVELT WAY NE 0640 BLOCK W SIDE (  70) 70 FT N/O NE 64TH ST                                                                                                                                                                                                 ,SGL,2,N,GALV,PCC,2008/09/22 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,2009/07/30 00:00:00+00,W,SDOT,INSVC,DISTRICT4, ,N,,-122.317460590717,47.675207571063
1263212.02833033,243901.950317815,2292,727752,16,7925,63,17,BKR-4106,BKR,6TH AVE NW 0421 BLOCK W SIDE (  50) 50 FT N/O LEARY N WAY NW                                                                                                                                                                                                   ,SGL,2,N,GALV,PCC,2018/12/13 00:00:00+00,SUFMT, , ,BKR-INVRU,GOOD,,W,SDOT,INSVC,DISTRICT6, ,N,,-122.364054560412,47.6583625030404
1257587.28989257,254177.007608339,2293,597118,16,3605,455,31,BKR-3289,BKR,24TH AVE NW 0770 BLOCK W SIDE ( 442) 200 FT S/O NW 80TH ST                                                                                                                                                                                                     ,SGL,4,N,GALV,PCC,2013/05/31 00:00:00+00,SUFMT, , ,BKR-NCONF,GOOD,2015/06/01 00:00:00+00,W,SDOT,INSVC,DISTRICT6, ,N,,-122.387716045744,47.6862166863821
1272824.81515618,251673.467253774,2294,517893,16,14056,128,-26,BKR-1704,BKR,EAST GREEN LAKE DR N 0710 BLOCK E SIDE ( 149) 27 FT S/O NE 72ND ST                                                                                                                                                                                             ,SGL,2,N,GALV,PCC,2006/06/27 00:00:00+00,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,2009/07/29 00:00:00+00,E,SDOT,INSVC,DISTRICT6, ,N,,-122.3256666331,47.6801814684958
1274363.89528574,195337.516412079,2295,641527,16,1956,217,-24,BKR-3714,BKR,14TH AVE S 0860 BLOCK W SIDE ( 194) 70 FT N/O S DONOVAN ST                                                                                                                                                                                                     ,SGL,2,N,GALV,PCC,2016/03/01 00:00:00+00, , , , ,GOOD,,W,SDOT,INSVC,DISTRICT1, ,N,,-122.315016971066,47.5258474201103
1272491.77598783,231306.471392915,2296,758035,16,12997,18,24,BKR-4290,BKR,SUMMIT AVE E 0060 BLOCK W SIDE (   5) 5 FT N/O E MERCER ST                                                                                                                                                                                                     ,ONST,6,Y,GALV,AC,2019/10/24 00:00:00+00,SUFMT, , ,BKR-INVRU,GOOD,2019/12/23 00:00:00+00,W,SDOT,INSVC,DISTRICT3, ,N,,-122.325415405175,47.6243384216243
1268748.92792,229143.948254704,2297,518665,16,9205,63,30,BKR-735,BKR,BELL ST 0080 BLOCK NW SIDE (  35) 35 FT NE/O 8TH AVE                                                                                                                                                                                                           ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/07/15 00:00:00+00,NW,SDOT,INSVC,DISTRICT7, ,N,,-122.340418560544,47.6182110802019
1274522.18936591,224596.829402044,2298,516979,16,1528,178,-30,BKR-1234,BKR,12TH AVE 0045 BLOCK E SIDE ( 165) 33 FT S/O E JEFFERSON ST                                                                                                                                                                                                     ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/23 00:00:00+00,E,SDOT,INSVC,DISTRICT3, ,N,,-122.316658907114,47.6060550471356
1256754.21635571,205633.950598627,2299,517187,16,9559,283,-27,BKR-2748,BKR,CALIFORNIA AVE SW 0540 BLOCK W SIDE ( 270) 270 FT S/O SW BRANDON ST                                                                                                                                                                                            ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/08/10 00:00:00+00,W,SDOT,INSVC,DISTRICT1, ,N,,-122.387118687791,47.5531174730158
1274735.50277412,246332.074672297,2300,695097,16,12601,257,24,BKR-4005,BKR,ROOSEVELT WAY NE 0500 BLOCK W SIDE ( 234) 234 FT N/O NE 50TH ST                                                                                                                                                                                                ,SGL,2,N,GALV,PCC,2018/03/08 00:00:00+00,SUFMT,NONE, ,BKR-INVRU,GOOD,2018/03/08 00:00:00+00,W,SDOT,INSVC,DISTRICT4, ,N,,-122.317493482943,47.6656421551988
